Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
970135;11/1/2018; Purchase;" Speakers Type 4; Huawei";18;50;900;C;12
970136;11/1/2018; Purchase;" Memory Type 1; Dell";21;432;9072;C;12
970137;11/1/2018; Purchase;" Monitor Type 1; Dell";18;307;5526;A;12
970138;11/1/2018; Purchase;" Smart Watch Type 1; Dell";11;86;946;C;12
970139;11/1/2018; Purchase;" Keyboard Type 4; Huawei";19;61;1159;C;12
970140;11/1/2018; Purchase;" Hard Drive Type 2; HP";1;419;419;B;12
970141;11/1/2018; Purchase;" Speakers Type 7; Samsung";5;24;120;C;12
970142;11/1/2018; Purchase;" Tablet Type 2; Dell";17;14;238;A;12
970143;11/1/2018; Purchase;" Monitor Type 2; HP";11;198;2178;C;12
970144;11/1/2018; Purchase;" Tablet Type 5; Dell";10;279;2790;A;12
970145;11/1/2018; Purchase;" Desktop Type 10; Dell";12;243;2916;C;12
970146;11/1/2018; Purchase;" Keyboard Type 2; Huawei";22;43;946;C;12
970147;11/1/2018; Purchase;" Mouse Type 7; Samsung";16;324;5184;C;12
970148;11/1/2018; Purchase;" Hard Drive Type 8; Huawei";1;26;26;A;12
970149;11/1/2018; Purchase;" Speakers Type 7; Huawei";22;324;7128;A;12
970150;11/1/2018; Purchase;" Phone Type 5; Dell";17;81;1377;A;12
970151;11/1/2018; Purchase;" Smart Watch Type 1; Dell";23;4;92;C;12
970152;11/1/2018; Purchase;" Hard Drive Type 2; HP";20;10;200;B;12
970153;11/1/2018; Purchase;" Headphones Type 4; HP";20;263;5260;C;12
970154;11/1/2018; Purchase;" Microphone Type 1; Dell";16;58;928;A;12
970155;11/1/2018; Purchase;" Desktop Type 3; Samsung";1;36;36;A;12
970156;11/1/2018; Purchase;" Laptop Type 1; HP";19;187;3553;B;12
970157;11/1/2018; Purchase;" Desktop Type 5; Samsung";15;913;13695;A;12
970158;11/1/2018; Purchase;" Speakers Type 7; Huawei";21;59;1239;C;12
970159;11/1/2018; Purchase;" Phone Type 6; Dell";8;275;2200;B;12
970160;11/1/2018; Purchase;" Speakers Type 2; HP";6;187;1122;C;12
970161;11/1/2018; Purchase;" Tablet Type 2; HP";20;211;4220;C;12
970162;11/1/2018; Purchase;" Microphone Type 3; Samsung";6;27;162;C;12
970163;11/1/2018; Purchase;" Memory Type 3; HP";10;266;2660;A;12
970164;11/1/2018; Purchase;" Keyboard Type 4; Dell";7;61;427;C;12
970165;11/1/2018; Purchase;" Phone Type 5; Dell";23;461;10603;C;12
970166;11/1/2018; Purchase;" Headphones Type 3; Samsung";22;29;638;A;12
970167;11/1/2018; Purchase;" Mouse Type 3; HP";13;76;988;C;12
970168;11/1/2018; Purchase;" Mouse Type 1; HP";22;374;8228;A;12
970169;11/1/2018; Purchase;" Speakers Type 6; Samsung";22;18;396;C;12
970170;11/1/2018; Purchase;" Monitor Type 1; Huawei";4;27;108;A;12
970171;11/1/2018; Purchase;" Mouse Type 2; Huawei";14;364;5096;A;12
970172;11/1/2018; Purchase;" Tablet Type 1; Huawei";9;37;333;A;12
970173;11/1/2018; Purchase;" Phone Type 4; Huawei";20;275;5500;A;12
970174;11/1/2018; Purchase;" Monitor Type 4; Samsung";9;284;2556;A;12
970175;11/1/2018; Purchase;" Phone Type 3; Dell";22;254;5588;A;12
970176;11/1/2018; Purchase;" Memory Type 3; Dell";23;178;4094;C;12
970177;11/1/2018; Purchase;" Headphones Type 4; HP";21;148;3108;A;12
970178;11/1/2018; Purchase;" Mouse Type 1; Huawei";23;12;276;A;12
970179;11/1/2018; Purchase;" Headphones Type 6; Dell";11;12;132;A;12
970180;11/1/2018; Purchase;" Mouse Type 5; Samsung";23;458;10534;C;12
970181;11/1/2018; Purchase;" Hard Drive Type 4; Samsung";14;26;364;C;12
970182;11/1/2018; Purchase;" Phone Type 8; Dell";13;49;637;B;12
970183;11/1/2018; Purchase;" Mouse Type 6; Huawei";16;246;3936;A;12
970184;11/1/2018; Purchase;" Charger Type 1; Samsung";4;46;184;C;12
970185;11/1/2018; Purchase;" Smart Watch Type 2; Dell";5;86;430;B;12
970186;11/1/2018; Purchase;" Monitor Type 2; Dell";9;33;297;A;12
970187;11/1/2018; Purchase;" Hard Drive Type 6; Huawei";6;11;66;A;12
970188;11/1/2018; Purchase;" Phone Type 7; Samsung";24;39;936;A;12
970189;11/1/2018; Purchase;" Laptop Type 2; HP";18;131;2358;C;12
970190;11/1/2018; Purchase;" Laptop Type 4; Samsung";19;215;4085;C;12
970191;11/1/2018; Purchase;" Desktop Type 10; Huawei";12;135;1620;C;12
970192;11/1/2018; Purchase;" Keyboard Type 4; Dell";21;7;147;C;12
970193;11/1/2018; Purchase;" Desktop Type 7; Huawei";11;439;4829;A;12
970194;11/1/2018; Purchase;" Microphone Type 3; Samsung";11;84;924;A;12
970195;11/1/2018; Purchase;" Keyboard Type 2; HP";2;39;78;C;12
970196;11/1/2018; Purchase;" Desktop Type 9; HP";12;357;4284;C;12
970197;11/1/2018; Purchase;" Keyboard Type 2; Samsung";13;12;156;C;12
970198;11/1/2018; Purchase;" Desktop Type 7; HP";18;175;3150;C;12
970199;11/1/2018; Purchase;" Microphone Type 1; Dell";18;355;6390;C;12
970200;11/1/2018; Purchase;" Monitor Type 3; Dell";18;16;288;B;12
970201;11/1/2018; Purchase;" Monitor Type 3; Huawei";7;58;406;C;12
970202;11/1/2018; Purchase;" Desktop Type 4; Samsung";22;406;8932;A;12
970203;11/1/2018; Purchase;" Desktop Type 8; Dell";1;770;770;C;12
970204;11/1/2018; Purchase;" Tablet Type 5; Dell";24;78;1872;B;12
970205;11/1/2018; Purchase;" Hard Drive Type 5; Samsung";21;322;6762;A;12
970206;11/1/2018; Purchase;" Laptop Type 1; Dell";23;45;1035;C;12
970207;11/1/2018; Purchase;" Headphones Type 4; Samsung";16;45;720;C;12
970208;11/1/2018; Purchase;" Phone Type 8; Huawei";16;286;4576;C;12
970209;11/1/2018; Purchase;" Phone Type 12; HP";4;366;1464;C;12
970210;11/1/2018; Purchase;" Monitor Type 1; Huawei";20;41;820;A;12
970211;11/1/2018; Purchase;" Headphones Type 6; HP";13;38;494;C;12
970212;11/1/2018; Purchase;" Tablet Type 6; Samsung";1;38;38;B;12
970213;11/1/2018; Purchase;" Keyboard Type 1; HP";22;104;2288;A;12
970214;11/1/2018; Purchase;" Mouse Type 4; Huawei";18;432;7776;C;12
970215;11/1/2018; Purchase;" Tablet Type 6; HP";8;789;6312;C;12
970216;11/1/2018; Purchase;" Speakers Type 7; HP";9;203;1827;A;12
970217;11/1/2018; Purchase;" Phone Type 12; Dell";7;325;2275;C;12
970218;11/1/2018; Purchase;" Monitor Type 1; Samsung";18;160;2880;A;12
970219;11/1/2018; Purchase;" Desktop Type 5; Dell";3;10;30;C;12
970220;11/1/2018; Purchase;" Smart Watch Type 2; Dell";14;260;3640;A;12
970221;11/1/2018; Purchase;" Memory Type 3; Huawei";4;41;164;C;12
970222;11/1/2018; Purchase;" Headphones Type 3; Samsung";3;370;1110;C;12
970223;11/1/2018; Purchase;" Laptop Type 6; Samsung";23;299;6877;C;12
970224;11/1/2018; Purchase;" Mouse Type 6; HP";22;272;5984;C;12
970225;11/1/2018; Purchase;" Desktop Type 3; Samsung";14;85;1190;C;12
970226;11/1/2018; Purchase;" Speakers Type 5; Samsung";1;80;80;A;12
970227;11/1/2018; Purchase;" Mouse Type 4; Dell";12;33;396;A;12
970228;11/1/2018; Purchase;" Laptop Type 2; HP";4;1485;5940;C;12
970229;11/1/2018; Purchase;" Memory Type 1; HP";1;243;243;C;12
970230;11/1/2018; Purchase;" Memory Type 3; HP";17;223;3791;A;12
970231;11/1/2018; Purchase;" Laptop Type 1; Huawei";10;120;1200;C;12
970232;11/1/2018; Purchase;" Tablet Type 1; Samsung";24;463;11112;B;12
970233;11/1/2018; Purchase;" Phone Type 3; Huawei";14;35;490;C;12
970234;11/1/2018; Purchase;" Phone Type 2; Huawei";21;749;15729;C;12
970235;11/1/2018; Purchase;" Headphones Type 4; Huawei";12;22;264;A;12
970236;11/1/2018; Purchase;" Desktop Type 5; Samsung";2;272;544;B;12
970237;11/1/2018; Purchase;" Speakers Type 3; Huawei";15;493;7395;C;12
970238;11/1/2018; Purchase;" Desktop Type 5; Samsung";17;138;2346;C;12
970239;11/1/2018; Purchase;" Tablet Type 4; Samsung";9;421;3789;A;12
970240;11/1/2018; Purchase;" Headphones Type 6; Dell";5;12;60;C;12
970241;11/1/2018; Purchase;" Desktop Type 3; HP";4;1586;6344;C;12
970242;11/1/2018; Purchase;" Headphones Type 6; Samsung";22;275;6050;C;12
970243;11/1/2018; Purchase;" Speakers Type 2; Huawei";16;154;2464;A;12
970244;11/1/2018; Purchase;" Phone Type 6; Huawei";24;32;768;B;12
970245;11/1/2018; Purchase;" Keyboard Type 1; Samsung";1;299;299;C;12
970246;11/1/2018; Purchase;" Speakers Type 5; Dell";6;275;1650;C;12
970247;11/1/2018; Purchase;" Phone Type 1; HP";6;81;486;C;12
970248;11/1/2018; Purchase;" Mouse Type 3; HP";9;168;1512;C;12
970249;11/1/2018; Purchase;" Phone Type 6; Samsung";5;43;215;C;12
970250;11/1/2018; Purchase;" Mouse Type 5; Huawei";22;1586;34892;C;12
970251;11/1/2018; Purchase;" Keyboard Type 4; HP";20;36;720;A;12
970252;11/1/2018; Purchase;" Phone Type 7; Huawei";16;461;7376;A;12
970253;11/1/2018; Purchase;" Keyboard Type 3; Samsung";11;168;1848;C;12
970254;11/1/2018; Purchase;" Phone Type 1; Huawei";4;57;228;A;12
970255;11/1/2018; Purchase;" Laptop Type 1; Huawei";6;223;1338;C;12
970256;11/1/2018; Purchase;" Laptop Type 2; HP";2;419;838;C;12
970257;11/1/2018; Purchase;" Laptop Type 1; Huawei";7;266;1862;B;12
970258;11/1/2018; Purchase;" Mouse Type 3; Dell";22;12;264;A;12
970259;11/1/2018; Purchase;" Phone Type 7; Samsung";8;406;3248;C;12
970260;11/1/2018; Purchase;" Monitor Type 2; Dell";19;43;817;A;12
970261;11/1/2018; Purchase;" Hard Drive Type 5; Samsung";13;266;3458;C;12
970262;11/1/2018; Purchase;" Tablet Type 4; Samsung";11;93;1023;C;12
970263;11/1/2018; Purchase;" Speakers Type 3; Huawei";17;789;13413;C;12
970264;11/1/2018; Purchase;" Laptop Type 5; Dell";7;1024;7168;C;12
970265;11/1/2018; Purchase;" Hard Drive Type 6; Huawei";1;170;170;C;12
970266;11/1/2018; Purchase;" Desktop Type 8; Samsung";21;24;504;C;12
970267;11/1/2018; Purchase;" Tablet Type 2; HP";5;7;35;C;12
970268;11/1/2018; Purchase;" Monitor Type 2; HP";19;82;1558;C;12
970269;10/1/2018; Purchase;" Memory Type 4; HP";19;324;6156;C;12
970270;10/1/2018; Purchase;" Hard Drive Type 1; Samsung";21;250;5250;A;12
970271;10/1/2018; Purchase;" Desktop Type 9; HP";3;12;36;C;12
970272;10/1/2018; Purchase;" Mouse Type 3; HP";17;379;6443;C;12
970273;10/1/2018; Purchase;" Laptop Type 2; Samsung";11;345;3795;C;12
970274;10/1/2018; Purchase;" Phone Type 4; Huawei";15;10;150;C;12
970275;10/1/2018; Purchase;" Desktop Type 7; Dell";7;33;231;B;12
970276;10/1/2018; Purchase;" Desktop Type 7; Dell";18;10;180;C;12
970277;10/1/2018; Purchase;" Tablet Type 6; Dell";14;29;406;A;12
970278;10/1/2018; Purchase;" Hard Drive Type 7; Huawei";18;4;72;C;12
970279;10/1/2018; Purchase;" Microphone Type 3; Huawei";18;336;6048;C;12
970280;10/1/2018; Purchase;" Phone Type 2; Huawei";18;86;1548;C;12
970281;10/1/2018; Purchase;" Desktop Type 8; Huawei";23;50;1150;C;12
970282;10/1/2018; Purchase;" Phone Type 1; HP";19;8;152;C;12
970283;10/1/2018; Purchase;" Headphones Type 1; Huawei";15;49;735;C;12
970284;10/1/2018; Purchase;" Headphones Type 3; Samsung";4;406;1624;C;12
970285;10/1/2018; Purchase;" Monitor Type 1; Samsung";13;41;533;C;12
970286;10/1/2018; Purchase;" Phone Type 11; Samsung";20;31;620;C;12
970287;10/1/2018; Purchase;" Monitor Type 3; HP";21;10;210;A;12
970288;10/1/2018; Purchase;" Hard Drive Type 1; Huawei";8;340;2720;C;12
970289;10/1/2018; Purchase;" Tablet Type 2; HP";21;309;6489;C;12
970290;10/1/2018; Purchase;" Hard Drive Type 8; Samsung";8;51;408;C;12
970291;10/1/2018; Purchase;" Hard Drive Type 7; Samsung";16;24;384;C;12
970292;10/1/2018; Purchase;" Monitor Type 1; Huawei";19;36;684;C;12
970293;10/1/2018; Purchase;" Laptop Type 2; HP";20;264;5280;B;12
970294;10/1/2018; Purchase;" Mouse Type 1; Huawei";11;439;4829;A;12
970295;10/1/2018; Purchase;" Tablet Type 6; Dell";1;20;20;B;12
970296;10/1/2018; Purchase;" Monitor Type 4; HP";23;299;6877;C;12
970297;10/1/2018; Purchase;" Phone Type 8; HP";18;175;3150;B;12
970298;10/1/2018; Purchase;" Mouse Type 1; Dell";10;345;3450;B;12
970299;10/1/2018; Purchase;" Laptop Type 6; HP";17;1701;28917;B;12
970300;10/1/2018; Purchase;" Charger Type 2; Dell";19;13;247;A;12
970301;10/1/2018; Purchase;" Phone Type 5; HP";11;36;396;C;12
970302;10/1/2018; Purchase;" Phone Type 10; Huawei";14;118;1652;C;12
970303;10/1/2018; Purchase;" Tablet Type 7; HP";5;279;1395;C;12
970304;10/1/2018; Purchase;" Hard Drive Type 4; HP";4;364;1456;A;12
970305;10/1/2018; Purchase;" Tablet Type 6; Samsung";12;374;4488;C;12
970306;10/1/2018; Purchase;" Microphone Type 3; Dell";15;286;4290;B;12
970307;10/1/2018; Purchase;" Laptop Type 5; Dell";14;349;4886;A;12
970308;10/1/2018; Purchase;" Laptop Type 3; Huawei";2;90;180;C;12
970309;10/1/2018; Purchase;" Desktop Type 11; HP";24;419;10056;A;12
970310;10/1/2018; Purchase;" Mouse Type 6; Huawei";11;35;385;C;12
970311;10/1/2018; Purchase;" Memory Type 2; Huawei";24;263;6312;C;12
970312;10/1/2018; Purchase;" Hard Drive Type 1; Samsung";16;7;112;C;12
970313;10/1/2018; Purchase;" Hard Drive Type 2; Huawei";13;38;494;C;12
970314;10/1/2018; Purchase;" Headphones Type 1; Huawei";18;401;7218;C;12
970315;10/1/2018; Purchase;" Smart Watch Type 3; HP";16;374;5984;C;12
970316;10/1/2018; Purchase;" Charger Type 2; HP";8;272;2176;C;12
970317;10/1/2018; Purchase;" Monitor Type 2; Dell";4;61;244;C;12
970318;10/1/2018; Purchase;" Phone Type 3; HP";1;46;46;C;12
970319;10/1/2018; Purchase;" Mouse Type 6; Dell";5;68;340;A;12
970320;10/1/2018; Purchase;" Phone Type 6; Samsung";24;59;1416;B;12
970321;10/1/2018; Purchase;" Mouse Type 3; HP";12;49;588;B;12
970322;10/1/2018; Purchase;" Memory Type 4; Dell";10;65;650;A;12
970323;10/1/2018; Purchase;" Tablet Type 2; HP";19;223;4237;C;12
970324;10/1/2018; Purchase;" Monitor Type 3; Dell";1;904;904;C;12
970325;10/1/2018; Purchase;" Hard Drive Type 3; Huawei";15;192;2880;C;12
970326;10/1/2018; Purchase;" Keyboard Type 3; Samsung";10;266;2660;A;12
970327;10/1/2018; Purchase;" Mouse Type 6; HP";16;35;560;C;12
970328;10/1/2018; Purchase;" Phone Type 5; Samsung";13;1315;17095;C;12
970329;10/1/2018; Purchase;" Headphones Type 3; Samsung";12;197;2364;C;12
970330;10/1/2018; Purchase;" Memory Type 1; Samsung";6;121;726;B;12
970331;10/1/2018; Purchase;" Headphones Type 1; Dell";20;259;5180;C;12
970332;10/1/2018; Purchase;" Keyboard Type 1; HP";10;18;180;C;12
970333;10/1/2018; Purchase;" Tablet Type 1; Huawei";20;81;1620;A;12
970334;10/1/2018; Purchase;" Tablet Type 1; HP";8;85;680;C;12
970335;10/1/2018; Purchase;" Hard Drive Type 5; Huawei";10;27;270;A;12
970336;10/1/2018; Purchase;" Phone Type 9; Huawei";15;27;405;C;12
970337;10/1/2018; Purchase;" Desktop Type 1; HP";22;433;9526;C;12
970338;10/1/2018; Purchase;" Phone Type 9; Huawei";14;10;140;C;12
970339;10/1/2018; Purchase;" Keyboard Type 3; Huawei";5;51;255;C;12
970340;10/1/2018; Purchase;" Tablet Type 5; Dell";21;272;5712;C;12
970341;10/1/2018; Purchase;" Headphones Type 1; Samsung";4;401;1604;C;12
970342;10/1/2018; Purchase;" Hard Drive Type 7; Dell";22;81;1782;A;12
970343;10/1/2018; Purchase;" Hard Drive Type 8; Samsung";15;51;765;C;12
970344;10/1/2018; Purchase;" Laptop Type 6; Samsung";24;56;1344;C;12
970345;10/1/2018; Purchase;" Headphones Type 1; Samsung";2;12;24;C;12
970346;10/1/2018; Purchase;" Laptop Type 6; Huawei";10;39;390;C;12
970347;10/1/2018; Purchase;" Desktop Type 2; HP";11;61;671;C;12
970348;10/1/2018; Purchase;" Phone Type 1; Samsung";21;278;5838;A;12
970349;10/1/2018; Purchase;" Hard Drive Type 8; Huawei";11;50;550;C;12
970350;10/1/2018; Purchase;" Mouse Type 1; Huawei";10;279;2790;C;12
970351;10/1/2018; Purchase;" Headphones Type 4; HP";2;331;662;C;12
970352;10/1/2018; Purchase;" Monitor Type 2; Huawei";6;17;102;C;12
970353;10/1/2018; Purchase;" Phone Type 3; Dell";20;127;2540;C;12
970354;10/1/2018; Purchase;" Keyboard Type 4; Samsung";9;406;3654;B;12
970355;10/1/2018; Purchase;" Laptop Type 1; Samsung";23;120;2760;C;12
970356;10/1/2018; Purchase;" Laptop Type 6; Dell";6;331;1986;C;12
970357;10/1/2018; Purchase;" Speakers Type 1; Samsung";17;59;1003;C;12
970358;10/1/2018; Purchase;" Headphones Type 5; HP";7;29;203;C;12
970359;10/1/2018; Purchase;" Hard Drive Type 4; Dell";6;35;210;C;12
970360;10/1/2018; Purchase;" Mouse Type 6; Dell";8;232;1856;A;12
970361;10/1/2018; Purchase;" Tablet Type 1; Samsung";7;9;63;C;12
970362;10/1/2018; Purchase;" Desktop Type 5; Huawei";18;172;3096;C;12
970363;10/1/2018; Purchase;" Keyboard Type 4; Samsung";16;264;4224;B;12
970364;10/1/2018; Purchase;" Monitor Type 4; Huawei";7;40;280;C;12
970365;10/1/2018; Purchase;" Speakers Type 5; HP";13;59;767;C;12
970366;10/1/2018; Purchase;" Tablet Type 4; Huawei";17;340;5780;C;12
970367;10/1/2018; Purchase;" Mouse Type 5; Huawei";1;1024;1024;C;12
970368;10/1/2018; Purchase;" Desktop Type 9; Dell";17;35;595;B;12
970369;10/1/2018; Purchase;" Keyboard Type 3; HP";21;922;19362;C;12
970370;10/1/2018; Purchase;" Keyboard Type 4; HP";8;288;2304;B;12
970371;10/1/2018; Purchase;" Phone Type 9; Dell";19;272;5168;C;12
970372;10/1/2018; Purchase;" Monitor Type 1; HP";4;78;312;C;12
970373;10/1/2018; Purchase;" Phone Type 10; Dell";11;615;6765;C;12
970374;10/1/2018; Purchase;" Microphone Type 3; Dell";13;135;1755;C;12
970375;10/1/2018; Purchase;" Mouse Type 1; Huawei";22;20;440;C;12
970376;10/1/2018; Purchase;" Smart Watch Type 3; HP";16;61;976;C;12
970377;10/1/2018; Purchase;" Mouse Type 7; Dell";16;180;2880;B;12
970378;10/1/2018; Purchase;" Phone Type 9; Samsung";6;319;1914;B;12
970379;10/1/2018; Purchase;" Phone Type 6; Huawei";9;85;765;C;12
970380;10/1/2018; Purchase;" Desktop Type 10; HP";22;770;16940;C;12
970381;10/1/2018; Purchase;" Hard Drive Type 5; Dell";3;35;105;A;12
970382;10/1/2018; Purchase;" Keyboard Type 4; HP";16;437;6992;C;12
970383;10/1/2018; Purchase;" Keyboard Type 3; Huawei";6;325;1950;C;12
970384;10/1/2018; Purchase;" Phone Type 8; Huawei";7;49;343;C;12
970385;10/1/2018; Purchase;" Hard Drive Type 4; Dell";4;1753;7012;C;12
970386;10/1/2018; Purchase;" Monitor Type 2; Dell";24;353;8472;B;12
970387;10/1/2018; Purchase;" Speakers Type 6; Huawei";11;83;913;C;12
970388;10/1/2018; Purchase;" Mouse Type 3; Dell";4;78;312;C;12
970389;10/1/2018; Purchase;" Monitor Type 2; Samsung";21;78;1638;C;12
970390;10/1/2018; Purchase;" Desktop Type 8; Huawei";15;202;3030;A;12
970391;10/1/2018; Purchase;" Desktop Type 6; Huawei";10;84;840;C;12
970392;10/1/2018; Purchase;" Tablet Type 3; Huawei";2;259;518;C;12
970393;10/1/2018; Purchase;" Speakers Type 2; Samsung";2;366;732;B;12
970394;10/1/2018; Purchase;" Laptop Type 2; Dell";7;43;301;C;12
970395;10/1/2018; Purchase;" Desktop Type 3; HP";18;11;198;C;12
970396;10/1/2018; Purchase;" Mouse Type 2; HP";4;331;1324;B;12
970397;10/1/2018; Purchase;" Memory Type 3; Dell";24;284;6816;C;12
970398;10/1/2018; Purchase;" Speakers Type 4; Samsung";6;38;228;B;12
970399;10/1/2018; Purchase;" Phone Type 12; Huawei";14;58;812;C;12
970400;10/1/2018; Purchase;" Phone Type 11; Huawei";8;47;376;A;12
970401;10/1/2018; Purchase;" Desktop Type 9; HP";11;194;2134;B;12
970402;10/1/2018; Purchase;" Mouse Type 3; HP";18;7;126;C;12
970403;10/1/2018; Purchase;" Phone Type 10; Dell";1;59;59;A;12
970404;10/1/2018; Purchase;" Desktop Type 10; Samsung";5;18;90;A;12
970405;10/1/2018; Purchase;" Headphones Type 3; Samsung";5;1586;7930;C;12
970406;10/1/2018; Purchase;" Phone Type 10; HP";4;33;132;B;12
970407;10/1/2018; Purchase;" Desktop Type 2; Dell";15;40;600;B;12
970408;10/1/2018; Purchase;" Tablet Type 5; Samsung";23;336;7728;C;12
970409;10/1/2018; Purchase;" Phone Type 4; Samsung";3;16;48;A;12
970410;10/1/2018; Purchase;" Mouse Type 5; Dell";20;246;4920;A;12
970411;10/1/2018; Purchase;" Monitor Type 1; Samsung";24;374;8976;C;12
970412;10/1/2018; Purchase;" Headphones Type 1; Huawei";20;45;900;A;12
970413;10/1/2018; Purchase;" Headphones Type 3; HP";2;263;526;A;12
970414;10/1/2018; Purchase;" Phone Type 10; HP";1;16;16;C;12
970415;10/1/2018; Purchase;" Headphones Type 1; Dell";3;151;453;C;12
970416;10/1/2018; Purchase;" Tablet Type 7; Dell";6;43;258;C;12
970417;10/1/2018; Purchase;" Desktop Type 5; Dell";4;401;1604;C;12
970418;10/1/2018; Purchase;" Phone Type 10; HP";1;379;379;B;12
970419;10/1/2018; Purchase;" Speakers Type 2; Dell";5;56;280;C;12
970420;10/1/2018; Purchase;" Mouse Type 4; HP";1;379;379;C;12
970421;10/1/2018; Purchase;" Monitor Type 1; Huawei";19;1466;27854;C;12
970422;10/1/2018; Purchase;" Hard Drive Type 3; Huawei";2;10;20;C;12
970423;10/1/2018; Purchase;" Laptop Type 3; Samsung";20;307;6140;C;12
970424;10/1/2018; Purchase;" Laptop Type 4; Huawei";3;131;393;C;12
970425;10/1/2018; Purchase;" Mouse Type 3; Dell";24;43;1032;C;12
970426;10/1/2018; Purchase;" Desktop Type 5; HP";20;374;7480;B;12
970427;10/1/2018; Purchase;" Hard Drive Type 3; Huawei";9;82;738;A;12
970428;10/1/2018; Purchase;" Charger Type 2; HP";19;9;171;C;12
970429;10/1/2018; Purchase;" Phone Type 8; Samsung";11;78;858;C;12
970430;10/1/2018; Purchase;" Speakers Type 2; Dell";6;257;1542;A;12
970431;10/1/2018; Purchase;" Phone Type 10; HP";11;391;4301;C;12
970432;10/1/2018; Purchase;" Phone Type 9; Samsung";2;47;94;C;12
970433;10/1/2018; Purchase;" Phone Type 3; Samsung";3;7;21;C;12
970434;10/1/2018; Purchase;" Memory Type 1; Dell";16;463;7408;C;12
970435;10/1/2018; Purchase;" Phone Type 8; HP";1;266;266;B;12
970436;10/1/2018; Purchase;" Mouse Type 5; HP";10;4;40;A;12
970437;10/1/2018; Purchase;" Hard Drive Type 4; Samsung";19;39;741;C;12
970438;10/1/2018; Purchase;" Desktop Type 7; Huawei";19;324;6156;C;12
970439;10/1/2018; Purchase;" Phone Type 4; Dell";16;279;4464;C;12
970440;10/1/2018; Purchase;" Laptop Type 6; Huawei";6;374;2244;C;12
970441;10/1/2018; Purchase;" Mouse Type 1; Samsung";2;36;72;C;12
970442;10/1/2018; Purchase;" Desktop Type 10; Samsung";9;288;2592;C;12
970443;10/1/2018; Purchase;" Mouse Type 3; Samsung";15;1437;21555;B;12
970444;10/1/2018; Purchase;" Tablet Type 4; Samsung";2;38;76;C;12
970445;10/1/2018; Purchase;" Phone Type 9; Huawei";3;316;948;B;12
970446;10/1/2018; Purchase;" Mouse Type 2; Samsung";10;325;3250;C;12
970447;10/1/2018; Purchase;" Monitor Type 2; Huawei";3;348;1044;B;12
970448;10/1/2018; Purchase;" Speakers Type 7; Dell";12;21;252;C;12
970449;10/1/2018; Purchase;" Desktop Type 10; Samsung";13;237;3081;C;12
970450;10/1/2018; Purchase;" Desktop Type 6; Dell";4;55;220;C;12
970451;10/1/2018; Purchase;" Laptop Type 2; Samsung";24;437;10488;A;12
970452;10/1/2018; Purchase;" Phone Type 7; Huawei";3;18;54;B;12
970453;10/1/2018; Purchase;" Laptop Type 4; Samsung";12;215;2580;C;12
970454;10/1/2018; Purchase;" Laptop Type 4; Samsung";6;10;60;B;12
970455;10/1/2018; Purchase;" Memory Type 1; Huawei";6;86;516;A;12
970456;10/1/2018; Purchase;" Charger Type 1; Dell";14;8;112;A;12
970457;10/1/2018; Purchase;" Headphones Type 2; Samsung";24;1701;40824;C;12
970458;10/1/2018; Purchase;" Memory Type 1; HP";8;68;544;B;12
970459;10/1/2018; Purchase;" Smart Watch Type 1; Samsung";12;12;144;C;12
970460;10/1/2018; Purchase;" Phone Type 10; Huawei";6;370;2220;C;12
970461;10/1/2018; Purchase;" Speakers Type 7; HP";11;61;671;C;12
970462;10/1/2018; Purchase;" Phone Type 5; Dell";1;16;16;C;12
970463;10/1/2018; Purchase;" Microphone Type 1; Dell";3;300;900;C;12
970464;10/1/2018; Purchase;" Monitor Type 4; Samsung";19;330;6270;B;12
970465;10/1/2018; Purchase;" Tablet Type 2; Samsung";8;50;400;C;12
970466;10/1/2018; Purchase;" Desktop Type 12; Samsung";6;43;258;A;12
970467;10/1/2018; Purchase;" Memory Type 1; Huawei";6;138;828;C;12
970468;10/1/2018; Purchase;" Laptop Type 5; Samsung";20;266;5320;A;12
970469;10/1/2018; Purchase;" Desktop Type 9; HP";9;16;144;C;12
970470;10/1/2018; Purchase;" Smart Watch Type 2; Samsung";21;59;1239;C;12
970471;10/1/2018; Purchase;" Microphone Type 3; HP";11;357;3927;C;12
970472;10/1/2018; Purchase;" Keyboard Type 2; HP";18;39;702;C;12
970473;10/1/2018; Purchase;" Speakers Type 2; Samsung";16;264;4224;C;12
970474;10/1/2018; Purchase;" Keyboard Type 2; Samsung";9;770;6930;C;12
970475;10/1/2018; Purchase;" Desktop Type 12; Huawei";6;8;48;C;12
970476;10/1/2018; Purchase;" Desktop Type 10; Samsung";13;9;117;C;12
970477;10/1/2018; Purchase;" Phone Type 10; HP";10;85;850;C;12
970478;10/1/2018; Purchase;" Memory Type 2; Samsung";7;168;1176;B;12
970479;10/1/2018; Purchase;" Monitor Type 2; HP";11;81;891;C;12
970480;10/1/2018; Purchase;" Speakers Type 5; HP";15;1572;23580;C;12
970481;10/1/2018; Purchase;" Headphones Type 6; HP";17;20;340;C;12
970482;10/1/2018; Purchase;" Microphone Type 2; Samsung";13;29;377;B;12
970483;10/1/2018; Purchase;" Phone Type 3; Huawei";7;224;1568;B;12
970484;10/1/2018; Purchase;" Tablet Type 4; HP";11;18;198;A;12
