Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
927779;4/1/2019; Purchase;" Hard Drive Type 6; Samsung";4;76;304;C;10
927780;4/1/2019; Purchase;" Monitor Type 4; HP";3;126;378;C;10
927781;4/1/2019; Purchase;" Phone Type 1; HP";23;195;4485;C;10
927782;4/1/2019; Purchase;" Headphones Type 2; Dell";20;26;520;C;10
927783;4/1/2019; Purchase;" Headphones Type 4; Dell";11;20;220;C;10
927784;4/1/2019; Purchase;" Headphones Type 5; Huawei";23;16;368;C;10
927785;4/1/2019; Purchase;" Desktop Type 11; Samsung";7;335;2345;C;10
927786;4/1/2019; Purchase;" Headphones Type 4; Dell";18;20;360;C;10
927787;4/1/2019; Purchase;" Keyboard Type 2; Samsung";8;10;80;C;10
927788;4/1/2019; Purchase;" Headphones Type 3; Huawei";20;30;600;C;10
927789;4/1/2019; Purchase;" Phone Type 10; HP";16;275;4400;C;10
927790;4/1/2019; Purchase;" Laptop Type 5; Dell";15;33;495;C;10
927791;4/1/2019; Purchase;" Monitor Type 3; Huawei";14;133;1862;B;10
927792;4/1/2019; Purchase;" Memory Type 3; Dell";17;32;544;C;10
927793;4/1/2019; Purchase;" Phone Type 6; Huawei";8;285;2280;C;10
927794;4/1/2019; Purchase;" Monitor Type 4; HP";19;126;2394;C;10
927795;4/1/2019; Purchase;" Laptop Type 4; Huawei";1;1172;1172;A;10
927796;4/1/2019; Purchase;" Phone Type 4; HP";7;332;2324;C;10
927797;4/1/2019; Purchase;" Phone Type 3; Huawei";18;314;5652;C;10
927798;4/1/2019; Purchase;" Keyboard Type 2; Huawei";24;10;240;A;10
927799;4/1/2019; Purchase;" Hard Drive Type 2; Samsung";10;38;380;A;10
927800;4/1/2019; Purchase;" Smart Watch Type 1; HP";1;178;178;C;10
927801;4/1/2019; Purchase;" Laptop Type 3; Huawei";9;42;378;B;10
927802;4/1/2019; Purchase;" Hard Drive Type 2; Dell";9;29;261;A;10
927803;4/1/2019; Purchase;" Hard Drive Type 8; Huawei";5;80;400;C;10
927804;4/1/2019; Purchase;" Tablet Type 2; Dell";15;154;2310;B;10
927805;4/1/2019; Purchase;" Laptop Type 6; Huawei";24;789;18936;B;10
927806;4/1/2019; Purchase;" Hard Drive Type 7; Dell";21;86;1806;C;10
927807;4/1/2019; Purchase;" Memory Type 2; HP";16;66;1056;B;10
927808;4/1/2019; Purchase;" Hard Drive Type 3; Huawei";23;39;897;C;10
927809;4/1/2019; Purchase;" Desktop Type 5; Samsung";3;261;783;B;10
927810;4/1/2019; Purchase;" Speakers Type 7; Huawei";4;25;100;C;10
927811;4/1/2019; Purchase;" Tablet Type 3; HP";23;201;4623;C;10
927812;4/1/2019; Purchase;" Phone Type 9; Huawei";2;30;60;C;10
927813;4/1/2019; Purchase;" Tablet Type 2; Dell";6;154;924;C;10
927814;4/1/2019; Purchase;" Laptop Type 2; HP";17;1437;24429;A;10
927815;4/1/2019; Purchase;" Microphone Type 2; HP";21;22;462;A;10
927816;4/1/2019; Purchase;" Laptop Type 5; Samsung";3;904;2712;C;10
927817;4/1/2019; Purchase;" Mouse Type 6; HP";16;20;320;C;10
927818;4/1/2019; Purchase;" Charger Type 2; Samsung";3;9;27;C;10
927819;4/1/2019; Purchase;" Keyboard Type 4; Dell";19;15;285;C;10
927820;4/1/2019; Purchase;" Desktop Type 7; HP";1;406;406;A;10
927821;4/1/2019; Purchase;" Speakers Type 7; Huawei";11;25;275;C;10
927822;4/1/2019; Purchase;" Phone Type 9; HP";18;246;4428;C;10
927823;4/1/2019; Purchase;" Keyboard Type 3; Samsung";7;14;98;B;10
927824;4/1/2019; Purchase;" Hard Drive Type 4; Huawei";14;45;630;C;10
927825;4/1/2019; Purchase;" Phone Type 12; HP";5;316;1580;B;10
927826;4/1/2019; Purchase;" Smart Watch Type 3; Dell";14;143;2002;B;10
927827;4/1/2019; Purchase;" Hard Drive Type 5; Samsung";2;55;110;B;10
927828;4/1/2019; Purchase;" Hard Drive Type 2; Dell";15;29;435;B;10
927829;4/1/2019; Purchase;" Speakers Type 7; Samsung";5;29;145;C;10
927830;4/1/2019; Purchase;" Keyboard Type 2; Dell";5;11;55;A;10
927831;4/1/2019; Purchase;" Phone Type 11; Samsung";11;308;3388;B;10
927832;4/1/2019; Purchase;" Desktop Type 12; Dell";6;197;1182;C;10
927833;4/1/2019; Purchase;" Desktop Type 11; Huawei";24;322;7728;C;10
927834;4/1/2019; Purchase;" Phone Type 8; Dell";2;39;78;C;10
927835;4/1/2019; Purchase;" Charger Type 1; Samsung";14;6;84;C;10
927836;4/1/2019; Purchase;" Desktop Type 11; Huawei";13;322;4186;B;10
927837;4/1/2019; Purchase;" Desktop Type 10; Dell";20;242;4840;C;10
927838;4/1/2019; Purchase;" Speakers Type 2; Huawei";18;30;540;C;10
927839;4/1/2019; Purchase;" Smart Watch Type 1; Samsung";15;180;2700;C;10
927840;4/1/2019; Purchase;" Hard Drive Type 5; Samsung";3;55;165;C;10
927841;4/1/2019; Purchase;" Speakers Type 6; Samsung";9;12;108;C;10
927842;4/1/2019; Purchase;" Phone Type 6; HP";2;341;682;C;10
927843;4/1/2019; Purchase;" Headphones Type 3; Samsung";19;35;665;C;10
927844;4/1/2019; Purchase;" Tablet Type 3; Huawei";10;203;2030;C;10
927845;4/1/2019; Purchase;" Hard Drive Type 1; HP";6;33;198;C;10
927846;4/1/2019; Purchase;" Charger Type 1; Dell";13;5;65;A;10
927847;4/1/2019; Purchase;" Smart Watch Type 2; Huawei";17;138;2346;C;10
927848;4/1/2019; Purchase;" Desktop Type 12; Dell";24;197;4728;C;10
927849;4/1/2019; Purchase;" Monitor Type 1; Huawei";16;99;1584;C;10
927850;4/1/2019; Purchase;" Speakers Type 2; Huawei";11;30;330;C;10
927851;4/1/2019; Purchase;" Tablet Type 3; Samsung";1;232;232;B;10
927852;4/1/2019; Purchase;" Hard Drive Type 1; Dell";13;32;416;C;10
927853;4/1/2019; Purchase;" Phone Type 1; Dell";13;27;351;C;10
927854;4/1/2019; Purchase;" Tablet Type 7; Dell";1;146;146;C;10
927855;4/1/2019; Purchase;" Hard Drive Type 7; Dell";2;86;172;C;10
927856;4/1/2019; Purchase;" Desktop Type 12; Dell";20;197;3940;C;10
927857;4/1/2019; Purchase;" Hard Drive Type 2; Huawei";8;30;240;C;10
927858;4/1/2019; Purchase;" Speakers Type 5; Dell";16;59;944;C;10
927859;4/1/2019; Purchase;" Speakers Type 5; Samsung";19;64;1216;A;10
927860;4/1/2019; Purchase;" Phone Type 9; HP";24;246;5904;C;10
927861;4/1/2019; Purchase;" Keyboard Type 3; Samsung";17;14;238;C;10
927862;4/1/2019; Purchase;" Desktop Type 12; Huawei";12;168;2016;C;10
927863;4/1/2019; Purchase;" Phone Type 9; Huawei";11;30;330;C;10
927864;4/1/2019; Purchase;" Smart Watch Type 3; HP";18;132;2376;C;10
927865;4/1/2019; Purchase;" Laptop Type 1; Huawei";12;533;6396;C;10
927866;4/1/2019; Purchase;" Speakers Type 5; Huawei";9;61;549;C;10
927867;4/1/2019; Purchase;" Hard Drive Type 6; Huawei";15;63;945;C;10
927868;4/1/2019; Purchase;" Headphones Type 1; Dell";8;41;328;C;10
927869;4/1/2019; Purchase;" Phone Type 11; Samsung";7;308;2156;C;10
927870;4/1/2019; Purchase;" Laptop Type 5; HP";3;913;2739;B;10
927871;4/1/2019; Purchase;" Hard Drive Type 6; HP";8;68;544;C;10
927872;4/1/2019; Purchase;" Microphone Type 2; Dell";12;19;228;C;10
927873;4/1/2019; Purchase;" Speakers Type 1; HP";3;45;135;C;10
927874;4/1/2019; Purchase;" Laptop Type 6; Huawei";15;789;11835;A;10
927875;4/1/2019; Purchase;" Laptop Type 5; Samsung";1;904;904;C;10
927876;4/1/2019; Purchase;" Phone Type 11; Samsung";20;308;6160;A;10
927877;4/1/2019; Purchase;" Speakers Type 5; Huawei";8;61;488;A;10
927878;4/1/2019; Purchase;" Desktop Type 5; Samsung";19;261;4959;A;10
927879;4/1/2019; Purchase;" Mouse Type 3; HP";1;12;12;C;10
927880;4/1/2019; Purchase;" Keyboard Type 3; Samsung";4;14;56;C;10
927881;4/1/2019; Purchase;" Desktop Type 6; HP";19;234;4446;A;10
927882;4/1/2019; Purchase;" Laptop Type 6; Dell";14;958;13412;C;10
927883;4/1/2019; Purchase;" Keyboard Type 1; HP";23;39;897;C;10
927884;4/1/2019; Purchase;" Memory Type 4; Dell";5;50;250;C;10
927885;4/1/2019; Purchase;" Phone Type 10; HP";1;275;275;A;10
927886;4/1/2019; Purchase;" Mouse Type 2; Samsung";6;7;42;A;10
927887;4/1/2019; Purchase;" Tablet Type 4; Huawei";7;265;1855;B;10
927888;4/1/2019; Purchase;" Laptop Type 5; Dell";12;33;396;C;10
927889;4/1/2019; Purchase;" Monitor Type 1; HP";20;94;1880;C;10
927890;4/1/2019; Purchase;" Microphone Type 3; Samsung";9;31;279;C;10
927891;4/1/2019; Purchase;" Memory Type 1; Dell";15;34;510;C;10
927892;4/1/2019; Purchase;" Tablet Type 3; Dell";14;187;2618;C;10
927893;4/1/2019; Purchase;" Laptop Type 5; Huawei";3;722;2166;C;10
927894;4/1/2019; Purchase;" Desktop Type 5; HP";4;170;680;B;10
927895;4/1/2019; Purchase;" Speakers Type 6; Dell";23;12;276;C;10
927896;4/1/2019; Purchase;" Desktop Type 7; HP";9;406;3654;C;10
927897;4/1/2019; Purchase;" Laptop Type 4; Huawei";8;1172;9376;A;10
927898;4/1/2019; Purchase;" Hard Drive Type 8; Dell";15;69;1035;A;10
927899;4/1/2019; Purchase;" Phone Type 9; Samsung";11;243;2673;A;10
927900;4/1/2019; Purchase;" Laptop Type 1; Huawei";5;533;2665;C;10
927901;4/1/2019; Purchase;" Laptop Type 5; HP";13;913;11869;C;10
927902;4/1/2019; Purchase;" Desktop Type 9; Samsung";1;554;554;A;10
927903;4/1/2019; Purchase;" Microphone Type 2; Samsung";12;18;216;C;10
927904;4/1/2019; Purchase;" Headphones Type 1; Samsung";15;45;675;C;10
927905;4/1/2019; Purchase;" Tablet Type 6; Huawei";21;168;3528;C;10
927906;4/1/2019; Purchase;" Headphones Type 1; HP";22;53;1166;C;10
927907;4/1/2019; Purchase;" Microphone Type 3; Samsung";19;31;589;C;10
927908;4/1/2019; Purchase;" Speakers Type 6; HP";10;14;140;C;10
927909;4/1/2019; Purchase;" Keyboard Type 3; Samsung";6;14;84;C;10
927910;4/1/2019; Purchase;" Desktop Type 7; Samsung";18;304;5472;C;10
927911;4/1/2019; Purchase;" Phone Type 3; Dell";18;310;5580;A;10
927912;4/1/2019; Purchase;" Desktop Type 11; Dell";7;281;1967;C;10
927913;4/1/2019; Purchase;" Mouse Type 5; Huawei";20;12;240;C;10
927914;4/1/2019; Purchase;" Desktop Type 10; Dell";3;242;726;B;10
927915;4/1/2019; Purchase;" Laptop Type 1; Huawei";2;533;1066;C;10
927916;4/1/2019; Purchase;" Memory Type 4; Huawei";10;50;500;C;10
927917;4/1/2019; Purchase;" Headphones Type 4; Samsung";15;21;315;C;10
927918;4/1/2019; Purchase;" Phone Type 2; Dell";5;266;1330;C;10
927919;4/1/2019; Purchase;" Headphones Type 2; Samsung";8;30;240;B;10
927920;4/1/2019; Purchase;" Hard Drive Type 5; Samsung";22;55;1210;A;10
927921;4/1/2019; Purchase;" Mouse Type 7; Samsung";13;10;130;C;10
927922;4/1/2019; Purchase;" Desktop Type 10; Huawei";4;248;992;C;10
927923;4/1/2019; Purchase;" Mouse Type 3; Huawei";6;10;60;B;10
927924;4/1/2019; Purchase;" Speakers Type 3; Samsung";1;54;54;C;10
927925;4/1/2019; Purchase;" Mouse Type 2; Huawei";16;8;128;C;10
927926;4/1/2019; Purchase;" Desktop Type 3; Huawei";17;135;2295;C;10
927927;4/1/2019; Purchase;" Speakers Type 7; Huawei";19;25;475;A;10
927928;4/1/2019; Purchase;" Hard Drive Type 8; Huawei";9;80;720;C;10
927929;4/1/2019; Purchase;" Smart Watch Type 1; Dell";2;189;378;C;10
927930;4/1/2019; Purchase;" Tablet Type 6; Samsung";18;166;2988;C;10
927931;4/1/2019; Purchase;" Tablet Type 4; Samsung";23;342;7866;C;10
927932;4/1/2019; Purchase;" Keyboard Type 2; Samsung";23;10;230;C;10
927933;4/1/2019; Purchase;" Mouse Type 6; Samsung";4;17;68;B;10
927934;4/1/2019; Purchase;" Keyboard Type 3; Dell";16;14;224;C;10
927935;4/1/2019; Purchase;" Desktop Type 5; Huawei";14;9;126;A;10
927936;4/1/2019; Purchase;" Headphones Type 3; Samsung";5;35;175;C;10
927937;4/1/2019; Purchase;" Smart Watch Type 2; Huawei";7;138;966;C;10
927938;4/1/2019; Purchase;" Speakers Type 6; Huawei";1;12;12;C;10
927939;4/1/2019; Purchase;" Phone Type 6; HP";17;341;5797;C;10
927940;4/1/2019; Purchase;" Mouse Type 1; Dell";2;4;8;A;10
927941;4/1/2019; Purchase;" Desktop Type 2; HP";19;225;4275;C;10
927942;4/1/2019; Purchase;" Phone Type 6; Huawei";12;285;3420;B;10
927943;4/1/2019; Purchase;" Mouse Type 2; Huawei";7;8;56;C;10
927944;4/1/2019; Purchase;" Headphones Type 5; HP";19;17;323;A;10
927945;4/1/2019; Purchase;" Phone Type 5; HP";2;362;724;C;10
927946;4/1/2019; Purchase;" Tablet Type 5; Dell";3;120;360;A;10
927947;4/1/2019; Purchase;" Memory Type 4; Dell";3;50;150;C;10
927948;4/1/2019; Purchase;" Memory Type 2; Dell";16;68;1088;A;10
927949;4/1/2019; Purchase;" Keyboard Type 3; Dell";11;14;154;C;10
927950;4/1/2019; Purchase;" Monitor Type 3; Dell";22;133;2926;C;10
927951;4/1/2019; Purchase;" Mouse Type 4; Dell";14;19;266;C;10
927952;4/1/2019; Purchase;" Tablet Type 6; HP";15;194;2910;A;10
927953;4/1/2019; Purchase;" Phone Type 4; Dell";24;144;3456;C;10
927954;4/1/2019; Purchase;" Desktop Type 4; Huawei";11;318;3498;B;10
927955;4/1/2019; Purchase;" Microphone Type 1; HP";21;27;567;B;10
927956;4/1/2019; Purchase;" Mouse Type 3; Huawei";2;10;20;B;10
927957;4/1/2019; Purchase;" Memory Type 3; Samsung";23;29;667;C;10
927958;4/1/2019; Purchase;" Phone Type 7; Dell";13;434;5642;C;10
927959;4/1/2019; Purchase;" Smart Watch Type 1; Samsung";5;180;900;C;10
927960;4/1/2019; Purchase;" Phone Type 9; Huawei";6;30;180;C;10
927961;4/1/2019; Purchase;" Phone Type 2; Samsung";23;199;4577;A;10
927962;4/1/2019; Purchase;" Mouse Type 2; Dell";13;6;78;C;10
927963;4/1/2019; Purchase;" Desktop Type 7; Samsung";4;304;1216;C;10
927964;4/1/2019; Purchase;" Mouse Type 5; Dell";8;10;80;B;10
927965;4/1/2019; Purchase;" Charger Type 2; Dell";7;10;70;C;10
927966;4/1/2019; Purchase;" Desktop Type 9; Huawei";18;432;7776;A;10
927967;4/1/2019; Purchase;" Desktop Type 5; Huawei";12;9;108;C;10
927968;4/1/2019; Purchase;" Phone Type 6; HP";20;341;6820;A;10
927969;4/1/2019; Purchase;" Speakers Type 6; HP";12;14;168;A;10
927970;4/1/2019; Purchase;" Phone Type 4; HP";14;332;4648;B;10
927971;4/1/2019; Purchase;" Memory Type 3; Samsung";2;29;58;C;10
927972;4/1/2019; Purchase;" Mouse Type 4; HP";9;8;72;C;10
927973;4/1/2019; Purchase;" Hard Drive Type 4; HP";11;41;451;C;10
927974;4/1/2019; Purchase;" Microphone Type 1; Dell";15;24;360;A;10
927975;4/1/2019; Purchase;" Tablet Type 7; Huawei";21;160;3360;C;10
927976;4/1/2019; Purchase;" Laptop Type 3; Dell";22;311;6842;C;10
927977;4/1/2019; Purchase;" Desktop Type 3; Samsung";22;131;2882;C;10
927978;4/1/2019; Purchase;" Smart Watch Type 2; HP";15;120;1800;A;10
927979;4/1/2019; Purchase;" Laptop Type 4; Dell";1;1501;1501;C;10
927980;4/1/2019; Purchase;" Desktop Type 10; Samsung";18;259;4662;C;10
927981;4/1/2019; Purchase;" Phone Type 2; HP";22;220;4840;C;10
927982;4/1/2019; Purchase;" Phone Type 4; HP";3;332;996;C;10
927983;4/1/2019; Purchase;" Desktop Type 2; Huawei";10;201;2010;C;10
927984;4/1/2019; Purchase;" Mouse Type 5; HP";17;11;187;C;10
927985;4/1/2019; Purchase;" Tablet Type 7; Huawei";14;160;2240;C;10
927986;4/1/2019; Purchase;" Mouse Type 4; HP";6;8;48;B;10
927987;4/1/2019; Purchase;" Speakers Type 5; Samsung";7;64;448;C;10
927988;4/1/2019; Purchase;" Tablet Type 1; Huawei";17;300;5100;C;10
927989;4/1/2019; Purchase;" Laptop Type 6; HP";13;5;65;A;10
927990;4/1/2019; Purchase;" Phone Type 1; Dell";24;27;648;C;10
927991;4/1/2019; Purchase;" Tablet Type 1; Samsung";10;370;3700;C;10
927992;4/1/2019; Purchase;" Tablet Type 2; Dell";24;154;3696;C;10
927993;4/1/2019; Purchase;" Hard Drive Type 1; Huawei";8;35;280;C;10
927994;4/1/2019; Purchase;" Smart Watch Type 3; HP";5;132;660;C;10
927995;4/1/2019; Purchase;" Memory Type 4; Samsung";18;50;900;C;10
927996;4/1/2019; Purchase;" Speakers Type 5; Dell";7;59;413;C;10
927997;4/1/2019; Purchase;" Desktop Type 9; Huawei";13;432;5616;C;10
927998;4/1/2019; Purchase;" Memory Type 2; HP";24;66;1584;C;10
927999;4/1/2019; Purchase;" Tablet Type 7; Dell";3;146;438;C;10
928000;4/1/2019; Purchase;" Keyboard Type 3; Samsung";15;14;210;C;10
928001;4/1/2019; Purchase;" Laptop Type 6; Samsung";14;761;10654;C;10
928002;4/1/2019; Purchase;" Monitor Type 4; Dell";11;163;1793;C;10
928003;4/1/2019; Purchase;" Monitor Type 3; Samsung";5;106;530;C;10
928004;4/1/2019; Purchase;" Keyboard Type 3; HP";19;16;304;C;10
928005;4/1/2019; Purchase;" Keyboard Type 1; HP";1;39;39;C;10
928006;4/1/2019; Purchase;" Hard Drive Type 3; Huawei";19;39;741;C;10
928007;4/1/2019; Purchase;" Speakers Type 5; Dell";6;59;354;C;10
928008;4/1/2019; Purchase;" Desktop Type 11; Samsung";13;335;4355;C;10
928009;4/1/2019; Purchase;" Tablet Type 3; Dell";20;187;3740;C;10
928010;4/1/2019; Purchase;" Phone Type 7; HP";2;320;640;C;10
928011;4/1/2019; Purchase;" Tablet Type 1; Huawei";22;300;6600;B;10
928012;4/1/2019; Purchase;" Hard Drive Type 7; HP";12;90;1080;B;10
928013;4/1/2019; Purchase;" Monitor Type 1; HP";21;94;1974;C;10
928014;4/1/2019; Purchase;" Desktop Type 7; Dell";10;342;3420;A;10
928015;4/1/2019; Purchase;" Laptop Type 4; Huawei";1;1172;1172;C;10
928016;4/1/2019; Purchase;" Laptop Type 5; Dell";12;33;396;C;10
928017;4/1/2019; Purchase;" Desktop Type 9; HP";9;529;4761;A;10
928018;4/1/2019; Purchase;" Laptop Type 5; Dell";23;33;759;A;10
928019;4/1/2019; Purchase;" Speakers Type 3; HP";20;50;1000;C;10
928020;4/1/2019; Purchase;" Charger Type 1; HP";1;7;7;C;10
928021;4/1/2019; Purchase;" Phone Type 11; Dell";19;319;6061;A;10
928022;4/1/2019; Purchase;" Monitor Type 2; Dell";21;73;1533;B;10
928023;4/1/2019; Purchase;" Phone Type 6; HP";13;341;4433;B;10
928024;4/1/2019; Purchase;" Memory Type 4; Samsung";23;50;1150;A;10
928025;4/1/2019; Purchase;" Tablet Type 7; HP";4;144;576;B;10
928026;4/1/2019; Purchase;" Keyboard Type 1; Dell";15;33;495;C;10
928027;4/1/2019; Purchase;" Phone Type 3; Huawei";17;314;5338;B;10
928028;4/1/2019; Purchase;" Keyboard Type 1; Samsung";17;37;629;A;10
928029;4/1/2019; Purchase;" Microphone Type 3; Huawei";7;28;196;C;10
928030;4/1/2019; Purchase;" Microphone Type 1; Huawei";18;25;450;A;10
928031;4/1/2019; Purchase;" Phone Type 5; Samsung";9;474;4266;A;10
928032;4/1/2019; Purchase;" Phone Type 3; Dell";5;310;1550;B;10
928033;4/1/2019; Purchase;" Hard Drive Type 3; Huawei";12;39;468;C;10
928034;4/1/2019; Purchase;" Desktop Type 8; Huawei";16;345;5520;C;10
928035;4/1/2019; Purchase;" Desktop Type 4; Dell";4;17;68;C;10
928036;4/1/2019; Purchase;" Mouse Type 5; Huawei";6;12;72;C;10
928037;4/1/2019; Purchase;" Memory Type 4; Dell";14;50;700;C;10
928038;4/1/2019; Purchase;" Charger Type 2; Huawei";19;9;171;A;10
928039;4/1/2019; Purchase;" Keyboard Type 1; HP";10;39;390;B;10
928040;4/1/2019; Purchase;" Hard Drive Type 3; Samsung";13;39;507;A;10
928041;4/1/2019; Purchase;" Memory Type 2; HP";17;66;1122;C;10
928042;4/1/2019; Purchase;" Mouse Type 7; HP";4;10;40;C;10
928043;4/1/2019; Purchase;" Phone Type 1; Dell";1;27;27;C;10
928044;4/1/2019; Purchase;" Memory Type 1; Samsung";21;40;840;C;10
928045;4/1/2019; Purchase;" Phone Type 4; Dell";22;144;3168;B;10
928046;4/1/2019; Purchase;" Phone Type 3; Samsung";17;340;5780;C;10
928047;4/1/2019; Purchase;" Phone Type 11; HP";22;21;462;C;10
928048;4/1/2019; Purchase;" Phone Type 4; Dell";1;144;144;C;10
928049;4/1/2019; Purchase;" Mouse Type 3; Huawei";17;10;170;B;10
928050;4/1/2019; Purchase;" Hard Drive Type 4; Huawei";19;45;855;C;10
928051;4/1/2019; Purchase;" Desktop Type 10; Dell";4;242;968;A;10
928052;4/1/2019; Purchase;" Desktop Type 10; Dell";13;242;3146;C;10
928053;4/1/2019; Purchase;" Smart Watch Type 2; Huawei";24;138;3312;A;10
928054;4/1/2019; Purchase;" Keyboard Type 4; Samsung";10;12;120;C;10
928055;4/1/2019; Purchase;" Hard Drive Type 7; Dell";9;86;774;C;10
928056;4/1/2019; Purchase;" Desktop Type 9; HP";14;529;7406;C;10
928057;4/1/2019; Purchase;" Headphones Type 6; Huawei";15;32;480;C;10
928058;4/1/2019; Purchase;" Hard Drive Type 6; Samsung";22;76;1672;C;10
928059;4/1/2019; Purchase;" Speakers Type 2; HP";6;36;216;A;10
928060;4/1/2019; Purchase;" Desktop Type 5; Dell";4;266;1064;A;10
928061;4/1/2019; Purchase;" Tablet Type 3; Samsung";15;232;3480;A;10
928062;4/1/2019; Purchase;" Hard Drive Type 7; HP";22;90;1980;C;10
928063;4/1/2019; Purchase;" Desktop Type 5; Dell";23;266;6118;A;10
928064;4/1/2019; Purchase;" Headphones Type 3; Dell";3;45;135;C;10
928065;4/1/2019; Purchase;" Laptop Type 2; HP";5;1437;7185;C;10
928066;4/1/2019; Purchase;" Desktop Type 4; HP";13;309;4017;C;10
928067;4/1/2019; Purchase;" Tablet Type 2; Dell";10;154;1540;C;10
928068;4/1/2019; Purchase;" Mouse Type 3; Huawei";24;10;240;C;10
928069;4/1/2019; Purchase;" Speakers Type 5; Samsung";15;64;960;C;10
928070;4/1/2019; Purchase;" Microphone Type 2; HP";1;22;22;B;10
928071;4/1/2019; Purchase;" Desktop Type 4; Dell";3;17;51;C;10
928072;4/1/2019; Purchase;" Memory Type 3; Samsung";7;29;203;C;10
928073;4/1/2019; Purchase;" Tablet Type 5; Huawei";3;121;363;C;10
928074;4/1/2019; Purchase;" Monitor Type 3; Huawei";8;133;1064;C;10
928075;4/1/2019; Purchase;" Mouse Type 3; Dell";8;9;72;C;10
928076;4/1/2019; Purchase;" Desktop Type 2; Samsung";7;204;1428;A;10
928077;4/1/2019; Purchase;" Phone Type 3; Huawei";21;314;6594;C;10
928078;4/1/2019; Purchase;" Hard Drive Type 5; HP";2;77;154;A;10
928079;4/1/2019; Purchase;" Tablet Type 4; Samsung";24;342;8208;C;10
928080;4/1/2019; Purchase;" Desktop Type 10; Samsung";7;259;1813;B;10
928081;4/1/2019; Purchase;" Mouse Type 4; Samsung";3;15;45;C;10
928082;4/1/2019; Purchase;" Desktop Type 12; HP";11;220;2420;C;10
928083;4/1/2019; Purchase;" Monitor Type 1; HP";19;94;1786;C;10
928084;4/1/2019; Purchase;" Hard Drive Type 7; Samsung";8;86;688;C;10
928085;4/1/2019; Purchase;" Mouse Type 4; HP";10;8;80;B;10
928086;4/1/2019; Purchase;" Memory Type 2; Samsung";14;62;868;C;10
928087;4/1/2019; Purchase;" Headphones Type 4; Dell";17;20;340;C;10
928088;4/1/2019; Purchase;" Mouse Type 4; HP";22;8;176;C;10
928089;4/1/2019; Purchase;" Desktop Type 9; HP";19;529;10051;C;10
928090;4/1/2019; Purchase;" Smart Watch Type 1; Dell";3;189;567;C;10
928091;4/1/2019; Purchase;" Desktop Type 3; Samsung";17;131;2227;C;10
928092;4/1/2019; Purchase;" Memory Type 2; HP";16;66;1056;C;10
928093;4/1/2019; Purchase;" Phone Type 11; Samsung";19;308;5852;A;10
928094;4/1/2019; Purchase;" Desktop Type 12; Dell";8;197;1576;C;10
928095;4/1/2019; Purchase;" Phone Type 7; HP";22;320;7040;C;10
928096;4/1/2019; Purchase;" Desktop Type 3; Samsung";16;131;2096;C;10
928097;4/1/2019; Purchase;" Memory Type 3; Samsung";4;29;116;C;10
928098;4/1/2019; Purchase;" Speakers Type 1; Dell";1;12;12;C;10
928099;4/1/2019; Purchase;" Headphones Type 3; Dell";22;45;990;C;10
928100;4/1/2019; Purchase;" Phone Type 10; Dell";2;237;474;A;10
928101;4/1/2019; Purchase;" Memory Type 4; Dell";2;50;100;C;10
928102;4/1/2019; Purchase;" Desktop Type 9; Samsung";21;554;11634;C;10
928103;4/1/2019; Purchase;" Tablet Type 1; Huawei";24;300;7200;B;10
928104;4/1/2019; Purchase;" Hard Drive Type 1; Dell";6;32;192;C;10
928105;4/1/2019; Purchase;" Charger Type 2; Samsung";24;9;216;C;10
928106;4/1/2019; Purchase;" Keyboard Type 1; Huawei";7;37;259;C;10
928107;4/1/2019; Purchase;" Phone Type 8; HP";24;233;5592;A;10
928108;4/1/2019; Purchase;" Phone Type 7; HP";14;320;4480;C;10
928109;4/1/2019; Purchase;" Hard Drive Type 3; Dell";1;38;38;C;10
928110;4/1/2019; Purchase;" Speakers Type 2; HP";24;36;864;C;10
928111;4/1/2019; Purchase;" Laptop Type 5; Samsung";8;904;7232;A;10
928112;4/1/2019; Purchase;" Mouse Type 6; Dell";12;19;228;C;10
928113;4/1/2019; Purchase;" Laptop Type 4; HP";23;1158;26634;A;10
928114;4/1/2019; Purchase;" Memory Type 3; Dell";15;32;480;C;10
928115;4/1/2019; Purchase;" Laptop Type 6; HP";15;5;75;C;10
928116;4/1/2019; Purchase;" Desktop Type 9; Huawei";1;432;432;C;10
928117;4/1/2019; Purchase;" Charger Type 2; HP";22;9;198;C;10
928118;4/1/2019; Purchase;" Phone Type 2; Samsung";9;199;1791;B;10
928119;4/1/2019; Purchase;" Speakers Type 3; Dell";8;49;392;C;10
928120;4/1/2019; Purchase;" Desktop Type 9; Huawei";19;432;8208;A;10
928121;4/1/2019; Purchase;" Hard Drive Type 4; HP";17;41;697;C;10
928122;4/1/2019; Purchase;" Speakers Type 3; Huawei";13;57;741;C;10
928123;4/1/2019; Purchase;" Smart Watch Type 2; Huawei";2;138;276;C;10
928124;4/1/2019; Purchase;" Hard Drive Type 3; Dell";5;38;190;B;10
928125;4/1/2019; Purchase;" Desktop Type 3; HP";20;172;3440;B;10
928126;4/1/2019; Purchase;" Monitor Type 1; HP";17;94;1598;C;10
928127;4/1/2019; Purchase;" Laptop Type 6; HP";8;5;40;C;10
928128;4/1/2019; Purchase;" Desktop Type 1; HP";15;361;5415;C;10
